product_id,product_name,category,brand,seller,seller_city,price,discount_percent,final_price,rating,review_count,stock_available,units_sold,listing_date,delivery_days,weight_g,warranty_months,color,size,return_policy_days,is_returnable,payment_modes,shipping_weight_g,product_score,seller_rating
FKP0008007,Nike Prime 804,Fashion,Nike,SuperMart,Ahmedabad,47113.69,0,47113.69,1.9,38008,783,2179,2021-05-29,8,2295.89,24,Gold,M,7,True,"UPI,CARD",2681.45213508197,75.56,3.53
FKP0008008,Philips Edition 479,Beauty,Philips,UrbanRetails,Delhi,27100.7,10,24390.63,4.0,8499,507,3911,2022-08-08,9,2078.94,6,Grey,One Size,10,True,"UPI,CARD",2480.4034516997413,63.54,4.52
FKP0008009,Sony Ultra 707,Fashion,Sony,SmartDeals,Bengaluru,9022.93,0,9022.93,3.5,8145,905,2352,2018-10-22,3,1200.3,36,Silver,One Size,7,True,"UPI,CARD",1428.1958311240653,37.47,4.78
FKP0008010,Puma Series 481,Mobiles,Puma,UrbanRetails,Kolkata,59245.6,30,41471.92,1.9,42374,617,4163,2021-07-31,3,1825.92,6,Grey,N/A,15,True,"COD,UPI,CARD",2105.9698231103034,27.85,4.27
FKP0008011,Prestige Edition 928,Sports,Prestige,SmartDeals,Chennai,48284.73,50,24142.36,2.5,27903,680,2035,2020-01-15,4,1110.15,12,Silver,N/A,0,False,"UPI,CARD",1228.3335555125407,14.48,3.24
FKP0008012,Redmi Series 610,Toys,Redmi,SmartDeals,Chennai,37210.76,15,31629.15,1.3,32967,316,3126,2019-12-07,11,268.7,0,Black,XL,7,True,"CARD,Wallet",312.79841654986666,98.11,3.51
FKP0008013,LG Series 892,Fashion,LG,ValueKart,Kolkata,20115.51,20,16092.41,3.5,34019,200,1694,2019-05-21,4,1566.72,12,Green,S,7,True,"COD,CARD",1775.8876511105468,51.63,4.79
FKP0008014,Dell Model 38,Electronics,Dell,SmartDeals,Pune,40495.88,15,34421.5,1.8,27881,857,1142,2022-12-02,6,4486.45,6,Black,N/A,7,True,"COD,UPI,CARD",5291.501071643482,51.99,4.83
FKP0008015,Reebok Model 503,Sports,Reebok,RetailHub,Kolkata,29627.7,20,23702.16,3.0,26184,379,2659,2018-09-05,7,3973.07,36,Blue,L,30,True,"UPI,CARD",4936.47171375507,63.96,4.84
FKP0008016,Redmi Model 129,Appliances,Redmi,SuperMart,Bengaluru,30074.89,50,15037.44,2.9,39802,868,2087,2020-07-16,8,1167.51,0,Black,N/A,10,True,"COD,CARD",1251.5123527100056,49.34,4.24
FKP0008017,Dell Prime 274,Appliances,Dell,QuickShop,Pune,37450.17,15,31832.64,2.4,21847,895,1632,2023-06-19,6,133.33,0,Gold,XL,0,False,"CARD,Wallet",155.03731649659602,93.84,4.13
FKP0008018,Apple Edition 79,Electronics,Apple,MegaStore,Chennai,35943.52,10,32349.17,1.1,33001,71,2683,2019-11-17,7,389.89,12,White,S,7,True,"UPI,CARD",474.1756227514696,10.06,4.08
FKP0008019,Dell Series 401,Beauty,Dell,SmartDeals,Pune,32488.18,30,22741.73,1.2,5787,891,557,2019-10-31,8,4327.12,0,Red,One Size,30,True,"UPI,CARD",4559.496388930413,59.98,4.57
FKP0008020,Redmi Edition 658,Sports,Redmi,SuperMart,Mumbai,32989.01,30,23092.31,1.2,34740,398,2665,2022-06-25,3,4396.29,24,Grey,XL,30,True,"COD,CARD",5162.577976068516,4.76,3.9
FKP0008021,Philips Edition 817,Fashion,Philips,ValueKart,Hyderabad,59405.31,0,59405.31,2.3,24040,881,4262,2018-01-03,11,4137.23,0,Silver,M,30,True,"CARD,Wallet",4625.147226168707,95.95,4.92
FKP0008022,Philips Edition 235,Sports,Philips,SuperMart,Chennai,50338.95,50,25169.48,2.2,29134,192,3353,2019-06-18,8,508.92,36,White,L,7,True,"UPI,CARD",536.8941414475872,30.75,3.27
FKP0008023,Dell Series 703,Beauty,Dell,RetailHub,Delhi,49574.04,15,42137.93,2.5,40804,647,4348,2020-03-11,7,2893.1,0,Red,S,7,True,"COD,CARD",3197.7296053628547,35.25,3.63
FKP0008024,Nike Model 728,Home & Kitchen,Nike,RetailHub,Chennai,6592.51,5,6262.88,3.6,44079,235,1856,2022-09-13,1,205.34,36,Red,S,0,False,"UPI,CARD",219.77076032055228,33.85,3.27
FKP0008025,Apple Ultra 245,Toys,Apple,SmartDeals,Ahmedabad,58613.06,50,29306.53,5.0,31898,455,3174,2018-07-30,10,3978.44,36,Black,XL,15,True,"COD,UPI,CARD",4480.15257045839,25.71,4.3
FKP0008026,Puma Series 829,Electronics,Puma,RetailHub,Bengaluru,47273.27,30,33091.29,2.7,14568,536,3474,2020-06-08,3,3324.86,0,Blue,XL,15,True,"UPI,CARD",3760.898538503745,29.7,4.94
FKP0008027,Prestige Model 333,Beauty,Prestige,MegaStore,Delhi,27895.5,20,22316.4,3.4,22273,849,710,2018-08-18,10,4581.18,0,Green,L,30,True,"UPI,CARD",5053.200457916642,78.27,4.71
FKP0008028,Philips Edition 432,Home & Kitchen,Philips,SuperMart,Bengaluru,14205.66,50,7102.83,2.6,22434,860,544,2019-08-28,2,807.6,36,Red,S,30,True,"CARD,Wallet",913.7011498035998,31.56,3.18
FKP0008029,Samsung Edition 988,Sports,Samsung,RetailHub,Chennai,27734.44,10,24961.0,4.2,38134,542,676,2021-12-16,3,3017.0,36,Gold,L,7,True,"UPI,CARD",3429.57663983328,74.25,3.36
FKP0008030,Sony Model 371,Sports,Sony,UrbanRetails,Kolkata,6062.56,15,5153.18,5.0,17693,44,4673,2019-04-25,11,3601.3,24,Green,N/A,7,True,"COD,CARD",4244.44856270527,54.43,3.86
FKP0008031,Puma Ultra 538,Beauty,Puma,RetailHub,Kolkata,27171.29,15,23095.6,2.3,18399,922,3399,2021-01-13,10,1039.31,12,Black,S,10,True,"COD,UPI,CARD",1142.1166748390058,2.99,3.92
FKP0008032,Puma Model 558,Fashion,Puma,QuickShop,Mumbai,29525.09,10,26572.58,3.5,39000,571,3999,2022-09-28,9,1334.99,0,Blue,L,0,False,"CARD,Wallet",1582.685067591816,29.66,3.02
FKP0008033,Whirlpool Model 19,Sports,Whirlpool,BestBuy,Delhi,11040.03,30,7728.02,4.4,33817,106,163,2022-02-10,11,598.4,12,Grey,S,30,True,"COD,UPI,CARD",681.3797491259479,6.47,3.9
FKP0008034,Whirlpool Prime 727,Fashion,Whirlpool,RetailHub,Chennai,58570.69,40,35142.41,2.2,47499,89,4205,2023-01-23,3,4669.19,0,Silver,M,7,True,"CARD,Wallet",5295.332332016178,30.78,4.85
FKP0008035,Prestige Series 862,Fashion,Prestige,ValueKart,Chennai,44173.63,5,41964.95,1.4,45367,660,43,2023-03-21,2,488.17,12,Gold,N/A,15,True,"CARD,Wallet",572.6078997760385,41.74,4.6
FKP0008036,Samsung Edition 279,Toys,Samsung,RetailHub,Ahmedabad,9930.78,30,6951.55,2.8,23388,927,1327,2019-07-11,1,712.16,24,Grey,XL,0,False,"CARD,Wallet",854.6599485681936,81.28,3.26
FKP0008037,Reebok Model 264,Fashion,Reebok,ValueKart,Bengaluru,25354.3,30,17748.01,1.1,35268,73,4181,2018-04-11,8,1976.33,6,Blue,One Size,7,True,"COD,CARD",2116.4012995038543,89.71,3.18
FKP0008038,Nike Prime 304,Mobiles,Nike,SmartDeals,Pune,20258.73,50,10129.36,2.8,23064,223,1481,2019-04-10,9,2283.83,12,Silver,M,0,False,"COD,CARD",2631.8032314178777,44.02,4.52
FKP0008039,Reebok Prime 105,Toys,Reebok,MegaStore,Chennai,12423.86,15,10560.28,3.8,18976,413,707,2021-05-19,4,681.79,36,Green,M,15,True,"COD,UPI,CARD",741.7322213308543,34.54,4.51
FKP0008040,Sony Ultra 418,Home & Kitchen,Sony,SmartDeals,Mumbai,33137.47,20,26509.98,3.2,10430,917,2770,2022-11-23,8,4818.13,36,Grey,XL,7,True,"UPI,CARD",5428.243564862472,65.41,4.97
FKP0008041,Reebok Ultra 699,Home & Kitchen,Reebok,MegaStore,Pune,18542.5,5,17615.38,4.7,21139,779,4861,2020-08-12,8,3475.66,12,Silver,S,10,True,"CARD,Wallet",4254.730652835015,17.42,3.38
FKP0008042,Apple Prime 776,Sports,Apple,SuperMart,Delhi,45125.95,10,40613.35,3.3,48526,572,2533,2018-09-15,9,565.4,12,White,S,0,False,"COD,UPI,CARD",674.2484093281134,7.51,4.79
FKP0008043,Reebok Series 850,Sports,Reebok,QuickShop,Chennai,39000.11,15,33150.09,1.7,14266,15,366,2022-09-28,8,593.97,0,Gold,N/A,7,True,"UPI,CARD",694.7985844233148,82.04,4.04
FKP0008044,Dell Prime 360,Fashion,Dell,SuperMart,Bengaluru,38855.31,5,36912.54,2.3,7881,101,959,2020-02-15,9,3883.03,36,Red,L,7,True,"COD,UPI,CARD",4372.563641081594,38.52,4.98
FKP0008045,Philips Prime 87,Toys,Philips,UrbanRetails,Mumbai,58821.47,15,49998.25,4.8,47036,50,830,2020-09-03,2,3885.29,36,Blue,M,30,True,"COD,UPI,CARD",4436.843229542328,5.22,4.14
FKP0008046,Redmi Prime 577,Toys,Redmi,RetailHub,Hyderabad,34177.86,0,34177.86,4.3,31709,321,2468,2019-11-20,11,1485.56,6,Blue,M,7,True,"UPI,CARD",1788.4525782647856,65.46,4.85
FKP0008047,Dell Ultra 963,Mobiles,Dell,UrbanRetails,Ahmedabad,40364.98,20,32291.98,1.9,47714,286,2056,2019-07-31,5,2028.29,36,Grey,M,7,True,"COD,UPI,CARD",2130.2562572520314,24.31,3.09
FKP0008048,Reebok Series 192,Fashion,Reebok,UrbanRetails,Ahmedabad,53669.36,40,32201.62,4.5,47864,976,4545,2019-12-09,11,3897.95,36,White,XL,10,True,"CARD,Wallet",4766.779606207512,64.67,4.59
FKP0008049,Reebok Model 497,Mobiles,Reebok,BestBuy,Mumbai,33350.24,15,28347.7,3.7,18653,69,3910,2020-06-20,7,1109.7,0,Silver,XL,10,True,"UPI,CARD",1331.2335446538787,7.36,4.23
FKP0008050,Adidas Ultra 331,Appliances,Adidas,MegaStore,Chennai,38864.7,30,27205.29,4.6,8598,437,2299,2020-05-06,5,2158.89,0,Blue,M,0,False,"CARD,Wallet",2500.328646013043,30.16,3.34
FKP0008051,Philips Model 372,Fashion,Philips,ValueKart,Chennai,56307.62,5,53492.24,3.3,40437,480,3631,2022-08-04,2,1672.69,24,White,One Size,0,False,"CARD,Wallet",2000.784204467851,40.85,3.78
FKP0008052,Dell Prime 233,Electronics,Dell,SuperMart,Ahmedabad,15489.18,5,14714.72,4.2,41670,940,1318,2021-04-21,7,1808.52,12,Green,M,30,True,"CARD,Wallet",1974.87391475299,19.13,4.81
FKP0008053,Reebok Edition 925,Electronics,Reebok,UrbanRetails,Ahmedabad,35087.55,10,31578.8,4.3,14266,813,64,2021-07-18,9,2906.46,0,Red,L,0,False,"COD,UPI,CARD",3594.753786520358,83.37,3.9
FKP0008054,Nike Edition 597,Beauty,Nike,BestBuy,Delhi,44126.73,50,22063.36,4.4,26858,208,816,2018-04-28,6,184.08,24,Red,One Size,15,True,"COD,UPI,CARD",207.316696511157,41.64,3.01
FKP0008055,Puma Model 285,Fashion,Puma,UrbanRetails,Chennai,15873.22,30,11111.25,1.4,21689,205,4356,2021-04-06,5,1124.91,24,Black,S,10,True,"COD,CARD",1298.9572673266453,96.07,4.06
FKP0008056,Philips Edition 197,Toys,Philips,MegaStore,Ahmedabad,27966.6,5,26568.27,2.7,39964,434,4752,2019-08-26,11,1120.92,36,Red,M,7,True,"CARD,Wallet",1374.6206027425108,92.0,4.61
FKP0008057,Nike Ultra 979,Sports,Nike,ValueKart,Mumbai,10691.02,5,10156.47,4.3,49820,184,4122,2018-07-02,8,2278.76,0,Grey,M,7,True,"UPI,CARD",2797.6470554838825,27.77,4.67
FKP0008058,LG Prime 774,Home & Kitchen,LG,ValueKart,Kolkata,29425.58,10,26483.02,3.3,29158,512,913,2019-06-13,1,213.38,6,Black,M,10,True,"CARD,Wallet",246.50411137476254,41.97,4.35
FKP0008059,Boat Prime 709,Beauty,Boat,RetailHub,Hyderabad,52254.06,40,31352.44,2.3,17564,191,1227,2018-09-23,5,693.28,12,Gold,S,10,True,"UPI,CARD",852.4297279103472,51.82,4.92
FKP0008060,Philips Series 962,Sports,Philips,SuperMart,Mumbai,34980.54,30,24486.38,1.2,6997,966,3797,2019-12-30,2,2352.76,24,Grey,N/A,15,True,"COD,UPI,CARD",2506.1989733571886,2.2,3.37
FKP0008061,Whirlpool Ultra 941,Electronics,Whirlpool,UrbanRetails,Kolkata,23208.33,50,11604.16,4.1,10980,262,2577,2023-03-28,8,3747.5,6,Black,XL,30,True,"CARD,Wallet",4599.4257283300385,19.1,3.73
FKP0008062,Apple Prime 204,Fashion,Apple,SmartDeals,Chennai,43071.74,40,25843.04,4.5,1451,410,4764,2021-09-13,6,4641.39,6,Silver,N/A,15,True,"CARD,Wallet",5056.987133006288,69.43,3.43
FKP0008063,Whirlpool Ultra 520,Beauty,Whirlpool,ValueKart,Chennai,42096.34,15,35781.89,4.6,9837,346,3979,2022-03-21,7,501.01,0,Black,N/A,15,True,"CARD,Wallet",599.1112206486828,81.46,4.57
FKP0008064,Prestige Edition 764,Fashion,Prestige,MegaStore,Hyderabad,33896.03,5,32201.23,2.1,10381,773,3137,2018-05-07,5,4655.17,24,Gold,XL,10,True,"CARD,Wallet",5466.992376092066,55.91,4.09
FKP0008065,Philips Prime 214,Electronics,Philips,SuperMart,Ahmedabad,35648.93,5,33866.48,2.2,23706,292,506,2021-06-16,8,4086.6,0,Black,S,10,True,"CARD,Wallet",4707.145917699252,45.03,4.15
FKP0008066,Prestige Edition 250,Beauty,Prestige,RetailHub,Hyderabad,54415.34,40,32649.2,2.0,35210,813,3189,2019-12-24,6,1763.98,12,Silver,S,7,True,"UPI,CARD",2154.31012085788,7.66,3.14
FKP0008067,Samsung Series 763,Electronics,Samsung,RetailHub,Delhi,51238.29,20,40990.63,3.5,25220,109,299,2020-03-14,6,1708.4,12,Green,M,10,True,"COD,CARD",1923.9122743393973,46.45,3.51
FKP0008068,Dell Edition 257,Mobiles,Dell,MegaStore,Hyderabad,1083.68,10,975.31,2.6,18700,15,3821,2019-02-07,10,3851.11,6,Green,N/A,10,True,"CARD,Wallet",4750.2062411997895,62.02,4.85
FKP0008069,Redmi Edition 903,Electronics,Redmi,SmartDeals,Bengaluru,17452.96,50,8726.48,4.0,23002,978,3750,2020-04-16,10,4926.35,0,Blue,N/A,7,True,"COD,UPI,CARD",5473.549189315054,70.18,4.6
FKP0008070,Reebok Series 281,Toys,Reebok,ValueKart,Chennai,49625.8,10,44663.22,1.2,25192,339,683,2021-10-18,4,2153.3,12,Red,N/A,30,True,"COD,UPI,CARD",2479.90019594142,90.17,4.32
FKP0008071,Puma Model 221,Toys,Puma,RetailHub,Kolkata,40183.59,30,28128.51,1.5,40568,60,614,2022-02-06,6,664.75,36,Red,M,15,True,"COD,UPI,CARD",828.8436768610553,97.79,3.72
FKP0008072,Sony Series 244,Fashion,Sony,RetailHub,Kolkata,27720.76,50,13860.38,1.0,16289,240,2458,2018-04-26,8,2371.56,24,Red,N/A,15,True,"COD,CARD",2732.3029713040473,31.85,3.44
FKP0008073,LG Series 217,Home & Kitchen,LG,ValueKart,Delhi,30869.05,15,26238.69,1.1,25581,563,112,2019-03-23,3,3483.05,12,Gold,N/A,7,True,"COD,UPI,CARD",4281.016863277444,75.46,3.25
FKP0008074,Apple Model 864,Electronics,Apple,ValueKart,Pune,17384.82,30,12169.37,2.6,2228,920,25,2020-11-09,6,4880.15,24,Black,XL,10,True,"CARD,Wallet",6057.014938028054,97.55,3.02
FKP0008075,Nike Prime 265,Sports,Nike,ValueKart,Mumbai,38938.41,5,36991.49,3.6,14196,567,1804,2019-11-08,7,1248.44,0,Gold,One Size,10,True,"COD,CARD",1506.7104934003678,2.78,3.82
FKP0008076,Adidas Prime 866,Toys,Adidas,UrbanRetails,Delhi,42323.06,0,42323.06,1.4,18368,462,2334,2021-08-16,9,3650.39,0,Blue,S,7,True,"UPI,CARD",4012.3476062383615,72.92,3.71
FKP0008077,HP Edition 643,Appliances,HP,QuickShop,Kolkata,20264.7,0,20264.7,3.3,36349,583,3581,2019-10-22,6,3712.76,36,Silver,S,30,True,"CARD,Wallet",3930.5820838260997,95.11,3.77
FKP0008078,Redmi Prime 374,Home & Kitchen,Redmi,QuickShop,Chennai,5280.86,40,3168.52,4.9,16487,188,1392,2018-11-25,1,693.03,12,Red,N/A,30,True,"COD,CARD",751.7438816911067,45.85,3.7
FKP0008079,Philips Prime 169,Mobiles,Philips,ValueKart,Chennai,4153.51,15,3530.48,4.4,49429,224,2735,2020-11-04,4,1819.24,24,Black,M,15,True,"COD,UPI,CARD",2115.338782916273,45.61,4.93
FKP0008080,Redmi Edition 807,Beauty,Redmi,ValueKart,Hyderabad,7472.42,20,5977.94,3.8,25437,925,1639,2022-03-28,6,2188.05,12,Red,S,0,False,"UPI,CARD",2460.041807129565,57.4,3.11
FKP0008081,Adidas Series 119,Beauty,Adidas,MegaStore,Hyderabad,32093.82,10,28884.44,2.6,49373,495,2024,2020-12-06,2,3291.17,0,Silver,XL,10,True,"COD,CARD",4072.127214792106,98.82,4.31
FKP0008082,HP Series 132,Toys,HP,UrbanRetails,Bengaluru,59458.63,20,47566.9,3.9,48217,738,3436,2019-01-17,6,2618.66,0,Blue,XL,0,False,"COD,UPI,CARD",2784.6285802873567,80.51,4.04
FKP0008083,Redmi Edition 952,Home & Kitchen,Redmi,RetailHub,Kolkata,59569.47,40,35741.68,1.7,49917,811,2319,2019-01-24,7,3373.6,6,Red,L,10,True,"CARD,Wallet",4021.938188878973,15.08,4.73
FKP0008084,Sony Ultra 90,Toys,Sony,SuperMart,Bengaluru,8544.01,40,5126.41,3.2,15321,793,2317,2018-08-26,8,4570.31,6,Grey,One Size,15,True,"UPI,CARD",5341.21944422956,55.12,4.85
FKP0008085,Boat Prime 702,Beauty,Boat,SmartDeals,Ahmedabad,45922.79,20,36738.23,2.0,34942,273,783,2023-04-11,10,4071.98,24,Red,One Size,7,True,"CARD,Wallet",4624.346232135098,18.55,4.23
FKP0008086,Samsung Prime 988,Appliances,Samsung,QuickShop,Ahmedabad,54806.5,20,43845.2,2.6,33340,303,4775,2019-03-07,9,854.2,24,Black,XL,30,True,"COD,CARD",1035.9867214773487,42.15,4.85
FKP0008087,Adidas Ultra 689,Electronics,Adidas,UrbanRetails,Kolkata,2222.92,50,1111.46,2.4,25950,423,4098,2018-11-01,11,3023.34,6,Grey,One Size,7,True,"CARD,Wallet",3174.626319829048,98.09,4.43
FKP0008088,Philips Series 514,Home & Kitchen,Philips,BestBuy,Ahmedabad,21026.92,50,10513.46,4.7,26274,997,2733,2021-06-19,11,160.83,6,Green,S,0,False,"COD,CARD",173.87441781141285,78.02,3.85
FKP0008089,Puma Ultra 638,Fashion,Puma,BestBuy,Kolkata,58943.77,40,35366.26,2.2,41950,99,3166,2021-06-23,2,2304.28,24,Silver,XL,7,True,"UPI,CARD",2710.1343903264387,85.92,3.46
FKP0008090,HP Edition 16,Electronics,HP,SmartDeals,Chennai,5800.28,0,5800.28,2.0,23135,403,2923,2020-05-25,4,2275.38,0,Silver,L,30,True,"UPI,CARD",2428.8174063080214,72.79,3.8
FKP0008091,Whirlpool Ultra 792,Electronics,Whirlpool,QuickShop,Chennai,23590.92,15,20052.28,4.7,14490,490,2580,2020-09-22,4,219.51,0,Black,S,10,True,"UPI,CARD",255.28289985226343,84.75,4.76
FKP0008092,Sony Series 887,Electronics,Sony,ValueKart,Ahmedabad,1937.47,0,1937.47,3.8,20113,452,121,2020-11-14,5,2910.49,12,White,One Size,7,True,"CARD,Wallet",3318.7503094357426,37.17,3.55
FKP0008093,Boat Edition 564,Fashion,Boat,BestBuy,Bengaluru,6794.39,40,4076.63,2.6,22221,258,4779,2019-03-19,7,693.54,24,Red,One Size,10,True,"CARD,Wallet",830.0207022910415,16.7,3.28
FKP0008094,Whirlpool Prime 990,Appliances,Whirlpool,BestBuy,Bengaluru,46822.39,15,39799.03,3.7,35439,511,864,2023-01-05,11,4735.85,0,Blue,XL,7,True,"COD,UPI,CARD",5263.382474393052,37.0,3.95
FKP0008095,Philips Edition 53,Mobiles,Philips,ValueKart,Hyderabad,52753.73,10,47478.36,1.7,46841,0,3075,2022-08-13,4,1505.15,6,Gold,One Size,0,False,"UPI,CARD",1843.3915828325803,60.01,3.91
FKP0008096,Philips Series 878,Appliances,Philips,ValueKart,Pune,11976.12,20,9580.9,3.9,46435,682,4337,2022-10-27,5,2810.96,24,Silver,One Size,10,True,"UPI,CARD",3183.611688127198,63.29,3.46
FKP0008097,LG Prime 503,Appliances,LG,BestBuy,Ahmedabad,4221.53,5,4010.45,4.0,28091,632,466,2019-09-25,11,3802.97,6,White,S,7,True,"COD,CARD",4237.120573725233,95.04,4.91
FKP0008098,Boat Prime 390,Appliances,Boat,SuperMart,Kolkata,43758.25,30,30630.78,3.7,47026,19,4704,2019-02-20,7,4994.16,12,Silver,L,0,False,"COD,UPI,CARD",5927.666148975549,30.44,3.23
FKP0008099,Dell Edition 645,Sports,Dell,QuickShop,Delhi,267.28,20,213.82,1.7,43235,833,925,2023-03-27,1,4266.4,6,White,XL,10,True,"COD,CARD",5131.8890289735955,21.29,4.06
FKP0008100,Apple Model 332,Toys,Apple,SmartDeals,Hyderabad,5282.35,15,4490.0,1.3,6956,417,324,2020-01-06,2,1587.19,6,Gold,XL,10,True,"UPI,CARD",1970.2407677352605,21.28,4.92
FKP0008101,Prestige Prime 514,Beauty,Prestige,SuperMart,Bengaluru,28746.98,10,25872.28,2.0,32846,809,3126,2021-01-02,6,4021.48,12,Black,N/A,10,True,"CARD,Wallet",4465.264800864032,87.95,4.08
FKP0008102,Reebok Edition 929,Toys,Reebok,RetailHub,Kolkata,36672.73,50,18336.37,3.4,15644,506,4220,2021-12-03,2,2327.14,36,Gold,M,0,False,"UPI,CARD",2762.4434840820622,99.18,3.93
FKP0008103,Philips Model 912,Home & Kitchen,Philips,SuperMart,Kolkata,48017.57,10,43215.81,4.6,46761,144,4361,2021-10-31,5,384.44,36,Red,One Size,7,True,"COD,UPI,CARD",406.7198885136437,53.7,3.54
FKP0008104,LG Ultra 928,Appliances,LG,MegaStore,Mumbai,58617.15,40,35170.29,2.8,6246,490,3567,2021-10-06,5,913.52,12,Silver,S,10,True,"COD,CARD",968.9038531226868,84.86,3.14
FKP0008105,Dell Edition 598,Mobiles,Dell,QuickShop,Bengaluru,29219.65,0,29219.65,3.8,4022,561,2900,2020-01-18,10,1214.7,36,Silver,L,15,True,"CARD,Wallet",1423.277082489416,51.09,4.32
FKP0008106,Nike Ultra 899,Home & Kitchen,Nike,SuperMart,Kolkata,29397.84,40,17638.7,4.0,46964,113,1322,2021-06-18,9,4470.53,24,Silver,S,7,True,"CARD,Wallet",5205.654748044734,77.64,4.58
FKP0008107,Redmi Series 291,Toys,Redmi,SmartDeals,Kolkata,3299.33,15,2804.43,2.7,45461,593,4816,2021-03-31,5,4573.3,24,Green,N/A,10,True,"CARD,Wallet",5580.80853873065,43.34,4.98
FKP0008108,Nike Model 512,Beauty,Nike,QuickShop,Mumbai,3371.71,50,1685.86,2.7,35607,549,369,2018-08-10,11,3414.78,24,White,N/A,15,True,"UPI,CARD",4146.066437557224,50.24,4.84
FKP0008109,Redmi Series 197,Fashion,Redmi,ValueKart,Hyderabad,26297.45,15,22352.83,4.6,2769,531,3123,2022-11-20,8,1758.29,36,Grey,M,30,True,"CARD,Wallet",2018.5704030073582,3.93,3.62
FKP0008110,Prestige Model 792,Toys,Prestige,UrbanRetails,Hyderabad,28720.26,5,27284.25,2.8,36085,889,3522,2021-05-27,1,3092.57,36,Gold,L,10,True,"UPI,CARD",3367.246812033934,60.45,3.16
FKP0008111,Philips Edition 947,Electronics,Philips,SuperMart,Ahmedabad,42419.37,30,29693.56,1.8,14205,79,4284,2020-08-06,5,3046.57,24,Black,XL,30,True,"CARD,Wallet",3262.476398779606,40.47,3.8
FKP0008112,Nike Ultra 533,Toys,Nike,UrbanRetails,Hyderabad,41040.36,40,24624.22,4.0,9594,420,3137,2022-12-12,7,1263.32,6,Blue,N/A,30,True,"COD,CARD",1563.260881020761,53.84,4.38
FKP0008113,Nike Ultra 296,Electronics,Nike,QuickShop,Ahmedabad,59107.36,20,47285.89,1.6,17890,731,4883,2022-05-07,7,4770.8,0,Blue,S,0,False,"COD,CARD",5103.852044495711,99.66,4.5
FKP0008114,Redmi Model 417,Fashion,Redmi,SuperMart,Pune,48410.79,50,24205.4,3.1,6452,270,256,2020-08-12,11,4128.22,36,White,N/A,10,True,"COD,CARD",4630.472091404755,30.74,4.69
FKP0008115,Samsung Edition 237,Toys,Samsung,SuperMart,Kolkata,35471.28,30,24829.9,2.4,32082,115,1142,2020-04-18,6,1176.83,12,Green,L,7,True,"COD,CARD",1438.8510545383324,62.06,4.16
FKP0008116,Apple Edition 778,Mobiles,Apple,SuperMart,Chennai,49194.73,40,29516.84,1.1,24721,921,1350,2019-05-22,9,2023.41,12,Red,M,7,True,"COD,CARD",2393.855649839835,68.59,3.05
FKP0008117,Boat Prime 600,Mobiles,Boat,MegaStore,Chennai,53396.49,50,26698.24,4.4,20840,771,4422,2020-11-15,6,687.08,36,Black,One Size,0,False,"CARD,Wallet",728.5949944200399,96.17,3.79
FKP0008118,Adidas Series 141,Home & Kitchen,Adidas,MegaStore,Hyderabad,1090.96,10,981.86,2.8,18854,551,4601,2020-01-12,11,2217.44,36,Gold,XL,30,True,"CARD,Wallet",2704.7967170878264,25.06,4.59
FKP0008119,Prestige Ultra 65,Fashion,Prestige,SuperMart,Pune,58229.36,10,52406.42,2.2,14955,247,2865,2020-11-14,11,1175.05,12,Gold,S,10,True,"UPI,CARD",1384.9239673368706,24.04,4.68
FKP0008120,Whirlpool Ultra 548,Appliances,Whirlpool,BestBuy,Delhi,42987.22,50,21493.61,1.8,7015,928,3288,2023-03-23,1,1310.06,36,Gold,M,15,True,"COD,CARD",1597.6946806135788,52.14,4.2
FKP0008121,Dell Series 828,Mobiles,Dell,SuperMart,Pune,51102.99,30,35772.09,3.7,43828,164,771,2020-03-13,3,2927.85,6,Grey,One Size,10,True,"COD,CARD",3508.0901285391174,51.98,3.05
FKP0008122,Adidas Model 443,Toys,Adidas,QuickShop,Chennai,47073.7,30,32951.59,3.5,47955,579,4686,2021-12-11,4,426.82,0,Black,S,30,True,"UPI,CARD",488.901838273094,37.75,3.01
FKP0008123,HP Series 499,Fashion,HP,ValueKart,Delhi,10299.25,50,5149.62,1.6,7759,732,1944,2022-06-29,6,1014.14,12,White,XL,0,False,"COD,CARD",1125.1130275655325,56.08,3.6
FKP0008124,Philips Prime 972,Beauty,Philips,RetailHub,Chennai,52563.96,40,31538.38,4.1,42087,298,2461,2021-09-08,2,1679.18,12,Gold,One Size,10,True,"COD,UPI,CARD",2032.966868510316,87.89,3.36
FKP0008125,Samsung Edition 563,Electronics,Samsung,ValueKart,Bengaluru,11576.41,30,8103.49,1.0,25936,546,82,2021-03-24,11,1270.69,0,Gold,L,0,False,"UPI,CARD",1457.221543031592,67.97,4.94
FKP0008126,Samsung Model 43,Toys,Samsung,QuickShop,Hyderabad,58790.48,5,55850.96,4.8,29361,819,4746,2018-10-31,3,1530.72,0,Silver,M,0,False,"UPI,CARD",1620.1465857871115,63.06,3.53
FKP0008127,Reebok Model 524,Electronics,Reebok,MegaStore,Chennai,18556.11,10,16700.5,1.5,41456,99,2545,2018-10-18,2,3738.37,24,Grey,L,0,False,"COD,UPI,CARD",4098.247070546177,76.77,3.87
